Class,Make,Model,Expire_Date,Rental_Rate,Rw_Delay,Overtime,Class_Desc,Make_Desc,Model_Desc
TRACC,F-A,'6060,3/31/2026,184.7,0.13,0.88,"Tractors, Crawler",Fiat-Allis,'21C
TRACC,F-A,'6060E,3/31/2026,214.02,0.13,0.88,"Tractors, Crawler",Fiat-Allis,'FD 30
TRACC,F-A,'6061,3/31/2026,292.53,0.13,0.88,"Tractors, Crawler",Fiat-Allis,'31
TRACC,F-A,'6061E,3/31/2026,330.85,0.13,0.88,"Tractors, Crawler",Fiat-Allis,'FD 40
TRACC,KOMA,'7965,3/31/2026,48.08,0.13,0.88,"Tractors, Crawler",Komatsu,'D 21P-6
TRACC,KOMA,'7970,3/31/2026,41.92,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31A-16
TRACC,KOMA,'7972,3/31/2026,45.69,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31A-17
TRACC,KOMA,'7976,3/31/2026,47.73,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31E-17
TRACC,KOMA,'7977,3/31/2026,50.24,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31E-18
TRACC,KOMA,'7980,3/31/2026,42.32,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31P-16
TRACC,KOMA,'7981,3/31/2026,46.45,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31P-17
TRACC,KOMA,'7981E,3/31/2026,48.8,0.13,0.88,"Tractors, Crawler",Komatsu,'D 31P-17B
TRACC,KOMA,'8003,3/31/2026,92.09,0.13,0.88,"Tractors, Crawler",Komatsu,'D 58E-1
TRACC,KOMA,'8003H,3/31/2026,100.39,0.13,0.88,"Tractors, Crawler",Komatsu,'D 58P-1
TRACC,KOMA,'8070,3/31/2026,106.81,0.13,0.88,"Tractors, Crawler",Komatsu,'D 65E-6
TRACC,KOMA,'8072,3/31/2026,118.25,0.13,0.88,"Tractors, Crawler",Komatsu,"'D 65E-7, E-8"
TRACC,KOMA,'8080,3/31/2026,109.65,0.13,0.88,"Tractors, Crawler",Komatsu,'D 65P-6
TRACC,KOMA,'8082,3/31/2026,121.86,0.13,0.88,"Tractors, Crawler",Komatsu,'D 65P-7 / D 65P-8
TRACC,KOMA,'8083,3/31/2026,134.17,0.13,0.88,"Tractors, Crawler",Komatsu,'D 68P-1
TRACC,KOMA,'8085,3/31/2026,128.77,0.13,0.88,"Tractors, Crawler",Komatsu,'D 68E-1
TRACC,KOMA,'8087,3/31/2026,155.62,0.13,0.88,"Tractors, Crawler",Komatsu,'D 83E-1
TRACC,KOMA,'8088,3/31/2026,157.06,0.13,0.88,"Tractors, Crawler",Komatsu,'D 83P-1
TRACC,KOMA,'8090,3/31/2026,167.71,0.13,0.88,"Tractors, Crawler",Komatsu,'D 85P-18
TRACC,KOMA,'8114,3/31/2026,149.68,0.13,0.88,"Tractors, Crawler",Komatsu,'D 85A-18
TRACC,KOMA,'8120,3/31/2026,132,0.13,0.88,"Tractors, Crawler",Komatsu,'D 85E-12
TRACC,KOMA,'8140,3/31/2026,160.42,0.13,0.88,"Tractors, Crawler",Komatsu,'D 85E-18
TRACC,KOMA,'8150,3/31/2026,206.53,0.13,0.88,"Tractors, Crawler",Komatsu,'D 135A-1
TRACC,KOMA,'8160,3/31/2026,237.71,0.13,0.88,"Tractors, Crawler",Komatsu,'D 155A-1
TRACC,KOMA,'8161,3/31/2026,237.36,0.13,0.88,"Tractors, Crawler",Komatsu,'D 155A-2
TRACC,KOMA,'8175,3/31/2026,377.53,0.13,0.88,"Tractors, Crawler",Komatsu,'D 375A-1
TRACC,KOMA,'8176,3/31/2026,415.47,0.13,0.88,"Tractors, Crawler",Komatsu,'D 375A-2
TRACC,KOMA,'8180,3/31/2026,462.63,0.13,0.88,"Tractors, Crawler",Komatsu,'D 455A-1
TRACC,KOMA,'8186,3/31/2026,644.49,0.13,0.88,"Tractors, Crawler",Komatsu,'D 475A-2
TRACH,CAT,'1400,3/31/2026,141.63,0.13,0.88,"Tractors, Heavy",Caterpillar,'814
TRACH,CAT,'1410,3/31/2026,202.31,0.13,0.88,"Tractors, Heavy",Caterpillar,'814B
TRACH,CAT,'1720,3/31/2026,232.99,0.13,0.88,"Tractors, Heavy",Caterpillar,'824B
TRACH,CAT,'1730,3/31/2026,276.96,0.13,0.88,"Tractors, Heavy",Caterpillar,'824C
TRACH,CAT,'2010,3/31/2026,415.45,0.13,0.88,"Tractors, Heavy",Caterpillar,'834B
TRACS,<50,'A,3/31/2026,36.46,0.11,0.9,"Tractors, Rubber Tire, Industrial, Farm & Skid Steer",37.3 Kw (50 Hp) Or Less,'with loader or dozer
TRACS,<50,'B,3/31/2026,37.03,0.11,0.9,"Tractors, Rubber Tire, Industrial, Farm & Skid Steer",37.3 Kw (50 Hp) Or Less,"'auger, w/ or w/o loader or dozer"
TRACS,<50,'C,3/31/2026,39.11,0.11,0.9,"Tractors, Rubber Tire, Industrial, Farm & Skid Steer",37.3 Kw (50 Hp) Or Less,"'backhoe, w/ or w/o loader or dozer"
TRACS,>50,'A,3/31/2026,48.51,0.11,0.9,"Tractors, Rubber Tire, Industrial, Farm & Skid Steer",Over 37.3 Kw (50 Hp),'with loader or dozer
TRACS,>50,'B,3/31/2026,49.23,0.11,0.9,"Tractors, Rubber Tire, Industrial, Farm & Skid Steer",Over 37.3 Kw (50 Hp),"'auger, w/ or w/o loader or dozer"
TRACS,>50,'C,3/31/2026,51.39,0.11,0.9,"Tractors, Rubber Tire, Industrial, Farm & Skid Steer",Over 37.3 Kw (50 Hp),"'backhoe, w/ or w/o loader or dozer"
TRAFA,CMSN,'GEN1,3/31/2026,19.39,0.36,0.68,Traffic Control & Safety Devices (Hourly Rates),Changeable Message Sign,'Generator
TRAFA,CMSN,'GEN2,3/31/2026,21.16,0.36,0.68,Traffic Control & Safety Devices (Hourly Rates),Changeable Message Sign,'Generator w/ cell remote
TRAFA,CMSN,'SOL1,3/31/2026,13.7,0.36,0.68,Traffic Control & Safety Devices (Hourly Rates),Changeable Message Sign,'Solar
TRAFA,CMSN,'SOL2,3/31/2026,15.48,0.36,0.68,Traffic Control & Safety Devices (Hourly Rates),Changeable Message Sign,'Solar w/ cell remote
TRAFA,FLAS,'RM,3/31/2026,1.21,0.36,0.68,Traffic Control & Safety Devices (Hourly Rates),Flashing Arrow Sign,'Roof mounted
TRAFA,FLAS,'TM,3/31/2026,4.43,0.36,0.68,Traffic Control & Safety Devices (Hourly Rates),Flashing Arrow Sign,'Trailer mounted
TRAFC,1BAR,'A1,3/31/2026,0.56,0.73,1,Traffic Control & Safety Devices (Daily Rates),(1) Barricades,'each with flasher
TRAFC,1BAR,'A2,3/31/2026,0.29,0.73,1,Traffic Control & Safety Devices (Daily Rates),(1) Barricades,'each without flasher
TRAFC,1BAR,'B3,3/31/2026,1.29,0.73,1,Traffic Control & Safety Devices (Daily Rates),(1) Barricades,'each
